45.32,15.553173661231995,0.5312199807877042,0.49795249795249796,0.406993006993007,0.32186234817813764,0.4827586206896552,0.37566702241195304,0.49947643979057593,0.45546218487394957,0.5142857142857142,0.4198849630238291,0.553,0.608,0.291,0.318,0.196,0.352,0.477,0.542,0.684,0.511
45.39,15.555932641029358,0.5301318267419962,0.491725768321513,0.4079885877318117,0.3173996175908222,0.49081364829396323,0.37063655030800824,0.5054229934924078,0.45877551020408164,0.5251396648044693,0.4284490145672665,0.563,0.624,0.286,0.332,0.187,0.361,0.466,0.562,0.658,0.5
45.59,15.597784280776978,0.5285313376987839,0.49802058590657167,0.41420118343195267,0.3228655544651619,0.5136612021857924,0.370020964360587,0.4948453608247423,0.45735174654752236,0.5287539936102237,0.425,0.565,0.629,0.28,0.329,0.188,0.353,0.48,0.563,0.662,0.51
45.71,15.584899544715881,0.5335892514395394,0.4900763358778626,0.431924882629108,0.3225806451612903,0.5012531328320802,0.3684210526315789,0.49147442326980945,0.46078431372549017,0.5301689460981497,0.4296675191815857,0.556,0.642,0.276,0.33,0.2,0.35,0.49,0.564,0.659,0.504
45.7,15.603737354278564,0.547,0.48227474150664695,0.43119266055045874,0.3177737881508079,0.5027777777777778,0.37566702241195304,0.49361702127659574,0.4549050632911392,0.5368754956383822,0.4345878136200717,0.547,0.653,0.282,0.354,0.181,0.352,0.464,0.575,0.677,0.485
45.57,15.606014370918274,0.5299145299145299,0.486646884272997,0.4243827160493827,0.3166058394160584,0.4973404255319149,0.37737961926091823,0.4883720930232558,0.46885521885521886,0.5432811211871393,0.41638795986622074,0.558,0.656,0.275,0.347,0.187,0.337,0.483,0.557,0.659,0.498
45.51,15.64082407951355,0.523943661971831,0.4832464631422189,0.4318555008210181,0.3147632311977716,0.5039370078740157,0.372507869884575,0.49737118822292326,0.4600484261501211,0.5396565821749796,0.4245038826574633,0.558,0.649,0.263,0.339,0.192,0.355,0.473,0.57,0.66,0.492
45.56,15.611934781074524,0.5116487455197133,0.47398843930635837,0.41237113402061853,0.32222222222222224,0.5131578947368421,0.37748344370860926,0.4943820224719101,0.47796024200518583,0.537759336099585,0.42998204667863554,0.571,0.656,0.28,0.348,0.195,0.342,0.484,0.553,0.648,0.479
45.31,15.639829516410828,0.5158084914182475,0.4808541973490427,0.40875912408759124,0.31784386617100374,0.5013623978201635,0.37703141928494044,0.4864864864864865,0.4705380017079419,0.5468483816013628,0.4180118946474087,0.571,0.653,0.28,0.342,0.184,0.348,0.468,0.551,0.642,0.492
45.51,15.62750518321991,0.5155677655677655,0.48031496062992124,0.430622009569378,0.3158347676419966,0.5118733509234829,0.37911464245175935,0.49117341640706125,0.4630091438071488,0.5375626043405676,0.4353369763205829,0.563,0.671,0.27,0.367,0.194,0.334,0.473,0.557,0.644,0.478
45.66,15.635576963424683,0.5134168157423972,0.4811594202898551,0.4246153846153846,0.3205828779599271,0.5050761421319797,0.37688984881209503,0.5038167938931297,0.4594155844155844,0.5376967688483845,0.44063079777365494,0.574,0.664,0.276,0.352,0.199,0.349,0.462,0.566,0.649,0.475
45.49,15.658933758735657,0.5079365079365079,0.4879336349924585,0.41566265060240964,0.3132854578096948,0.505524861878453,0.3833145434047351,0.5059978189749182,0.4546172059984215,0.5306284805091488,0.439365671641791,0.576,0.647,0.276,0.349,0.183,0.34,0.464,0.576,0.667,0.471
45.73,15.620331048965454,0.5224153705397987,0.4996096799375488,0.4238310708898944,0.31444241316270566,0.5039787798408488,0.37648327939590076,0.4989339019189765,0.4596967278531524,0.5452261306532663,0.42627118644067796,0.571,0.64,0.281,0.344,0.19,0.349,0.468,0.576,0.651,0.503
45.76,15.630483627319336,0.5181159420289855,0.48921933085501856,0.4222222222222222,0.31377777777777777,0.5094850948509485,0.3788888888888889,0.5052966101694916,0.4609756097560976,0.5380875202593193,0.43854748603351956,0.572,0.658,0.285,0.353,0.188,0.341,0.477,0.567,0.664,0.471
45.75,15.617985129356384,0.5254394079555966,0.4780453257790368,0.4206128133704735,0.3155430711610487,0.4973544973544973,0.38293216630196936,0.49631190727081137,0.4677023712183156,0.5403624382207578,0.43720038350910834,0.568,0.675,0.302,0.337,0.188,0.35,0.471,0.572,0.656,0.456
45.64,15.631398439407349,0.5098214285714285,0.48040638606676345,0.407202216066482,0.3209090909090909,0.5082872928176796,0.38215102974828374,0.5032119914346895,0.46710526315789475,0.5247058823529411,0.450441609421001,0.571,0.662,0.294,0.353,0.184,0.334,0.47,0.568,0.669,0.459
45.7,15.600231051445007,0.5229357798165137,0.48455882352941176,0.41086350974930363,0.31777557100297915,0.5064935064935064,0.3699596774193548,0.5010548523206751,0.46405228758169936,0.5377668308702791,0.44045368620037806,0.57,0.659,0.295,0.32,0.195,0.367,0.475,0.568,0.655,0.466
45.64,15.62137520313263,0.5275142314990512,0.487256371814093,0.42589928057553955,0.3169968717413973,0.48578811369509045,0.3733468972533062,0.49476987447698745,0.458700882117081,0.5315747402078337,0.4347442680776014,0.556,0.65,0.296,0.304,0.188,0.367,0.473,0.572,0.665,0.493
45.46,15.640800595283508,0.5233644859813084,0.4826311899482631,0.4224519940915805,0.3192534381139489,0.49719101123595505,0.3736951983298539,0.4841025641025641,0.45757335448057096,0.524628616106333,0.44349477682811017,0.56,0.653,0.286,0.325,0.177,0.358,0.472,0.577,0.671,0.467
45.72,15.6268070936203,0.525974025974026,0.4839432412247946,0.43032159264931086,0.32698094282848544,0.49081364829396323,0.36908517350157727,0.48059701492537316,0.46402586903799514,0.5415986949429038,0.4333627537511033,0.567,0.648,0.281,0.326,0.187,0.351,0.483,0.574,0.664,0.491
45.68,15.656775832176208,0.5138764547896151,0.4815361890694239,0.4325153374233129,0.32323232323232326,0.5,0.369022869022869,0.4887295081967213,0.46787479406919275,0.5393442622950819,0.43312666076173606,0.574,0.652,0.282,0.32,0.193,0.355,0.477,0.568,0.658,0.489
45.56,15.683167576789856,0.5134892086330936,0.4786764705882353,0.4294294294294294,0.32486772486772486,0.5026737967914439,0.3665338645418327,0.48701973001038423,0.4665592264302981,0.5439045183290707,0.4294320137693632,0.571,0.651,0.286,0.307,0.188,0.368,0.469,0.579,0.638,0.499
45.79,15.64881420135498,0.5314285714285715,0.48389513108614235,0.4380952380952381,0.3254054054054054,0.5024390243902439,0.36643495531281034,0.48328267477203646,0.45790715971675844,0.5368,0.4343612334801762,0.558,0.646,0.276,0.301,0.206,0.369,0.477,0.582,0.671,0.493
45.9,15.664498567581177,0.5311004784688995,0.48062593144560356,0.43661971830985913,0.3302277432712215,0.5098522167487685,0.375,0.48416751787538304,0.4650040225261464,0.5328582739509106,0.43215211754537597,0.555,0.645,0.279,0.319,0.207,0.36,0.474,0.578,0.673,0.5
45.99,15.644579291343689,0.5294117647058824,0.4871987951807229,0.4294117647058823,0.33085106382978724,0.5023809523809524,0.3711340206185567,0.48559670781893005,0.467365028203062,0.5383993532740501,0.43350604490500866,0.558,0.647,0.292,0.311,0.211,0.36,0.472,0.58,0.666,0.502
